corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment_start	tokenFragment_end	charSegment_start	charSegment_end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	16	16	92	100	bn:00087107v		http://babelnet.org/rdf/s00087107v	1.0	0.18181819	0.006402561	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	19	19	114	123	bn:00116829r		http://babelnet.org/rdf/s00116829r	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	20	20	125	129	bn:00084231v		http://babelnet.org/rdf/s00084231v	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	21	21	131	137	bn:13678823a		http://babelnet.org/rdf/s13678823a	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	22	22	139	152	bn:00021538n	http://dbpedia.org/resource/Concentration	http://babelnet.org/rdf/s00021538n	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	25	25	161	164	bn:00027386n	http://dbpedia.org/resource/Soil	http://babelnet.org/rdf/s00027386n	0.9930556	0.5	0.057222888	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	29	29	184	188	bn:00035324n	http://dbpedia.org/resource/Plant	http://babelnet.org/rdf/s00035324n	0.92	0.6363636	0.12885155	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	33	33	202	206	bn:00077270n	http://dbpedia.org/resource/Time	http://babelnet.org/rdf/s00077270n	0.82474226	0.45454547	0.06402561	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	35	35	212	222	bn:00096858a		http://babelnet.org/rdf/s00096858a	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	36	36	224	236	bn:00021538n	http://dbpedia.org/resource/Concentration	http://babelnet.org/rdf/s00021538n	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	39	39	244	253	bn:00049021n	http://dbpedia.org/resource/Kilo-	http://babelnet.org/rdf/s00049021n	0.89361703	0.3181818	0.033613447	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	41	41	259	266	bn:00049021n	http://dbpedia.org/resource/Kilo-	http://babelnet.org/rdf/s00049021n	1.0	0.36363637	0.04481793	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	45	45	275	279	bn:00005513n	http://dbpedia.org/resource/Area	http://babelnet.org/rdf/s00005513n	0.89403975	0.4090909	0.054021608	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	48	48	288	298	bn:00088119v		http://babelnet.org/rdf/s00088119v	1.0	0.045454547	4.0016006E-4	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	49	49	300	303	bn:00077773n	http://dbpedia.org/resource/Town	http://babelnet.org/rdf/s00077773n	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	56	56	328	332	bn:00077270n	http://dbpedia.org/resource/Time	http://babelnet.org/rdf/s00077270n	0.82474226	0.45454547	0.06402561	BABELFY
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	58	58	338	348	bn:00096858a		http://babelnet.org/rdf/s00096858a	0.0	0.0	0.0	MCS
185	23574	2	17	0	4098243	At Chapayevsk in the Samara Province , where lewisite and mustard gas were produced , tests performed in 19931994 reportedly found arsenic concentrations in the soil around the former plant to be 8,500 times the permissible concentration ( two milligrams per kilogram ) ; in areas of the surrounding town , they were two to ten times the permissible concentration .	59	59	350	362	bn:00021538n	http://dbpedia.org/resource/Concentration	http://babelnet.org/rdf/s00021538n	0.0	0.0	0.0	MCS
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	4	4	14	21	bn:00032045n	http://dbpedia.org/resource/Evidence	http://babelnet.org/rdf/s00032045n	1.0	0.42857143	0.010817308	BABELFY
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	8	8	38	45	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.7567568	0.5714286	0.033653848	BABELFY
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	8	9	38	53	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.5714286	0.033653848	BABELFY
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	9	9	47	53	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.0	0.0	0.0	MCS
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	10	10	55	62	bn:00064646n		http://babelnet.org/rdf/s00064646n	0.0	0.0	0.0	MCS
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	12	12	69	76	bn:00100355a		http://babelnet.org/rdf/s00100355a	0.0	0.0	0.0	MCS
185	23574	3	17	0	4098244	QN : Is there evidence that Russia 's chemical weapons programs have polluted Russia 's environment ?	15	15	88	98	bn:00031074n		http://babelnet.org/rdf/s00031074n	0.0	0.0	0.0	MCS
185	23574	1	18	0	4098245	ID:lcch_0016 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	0	0	0	6	bn:01477904n	http://dbpedia.org/resource/Finally_(Velvet_album)	http://babelnet.org/rdf/s01477904n	1.0	0.1	0.0030864198	BABELFY
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	4	4	19	29	bn:00115771r		http://babelnet.org/rdf/s00115771r	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	6	6	33	39	bn:00036988n	http://dbpedia.org/resource/Muammar_Gaddafi	http://babelnet.org/rdf/s00036988n	1.0	0.4	0.086419754	BABELFY
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	8	8	45	51	bn:00087644v		http://babelnet.org/rdf/s00087644v	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	9	9	53	63	bn:00049082n	http://dbpedia.org/resource/Kidnapping	http://babelnet.org/rdf/s00049082n	1.0	0.3	0.037037037	BABELFY
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	12	12	74	82	bn:00082995v		http://babelnet.org/rdf/s00082995v	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	14	14	88	95	bn:00087576v		http://babelnet.org/rdf/s00087576v	1.0	0.1	0.0030864198	BABELFY
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	15	15	97	109	bn:00105294a		http://babelnet.org/rdf/s00105294a	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	15	16	97	119	bn:00047163n		http://babelnet.org/rdf/s00047163n	1.0	0.4	0.061728396	BABELFY
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	16	16	111	119	bn:00001082n	http://dbpedia.org/resource/Terrorism	http://babelnet.org/rdf/s00001082n	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	18	18	129	135	bn:00044835n	http://dbpedia.org/resource/Western_(genre)	http://babelnet.org/rdf/s00044835n	0.0	0.0	0.0	MCS
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	18	19	129	143	bn:01400603n	http://dbpedia.org/resource/Western_world	http://babelnet.org/rdf/s01400603n	1.0	0.2	0.024691358	BABELFY
185	23574	2	18	0	4098246	Finally , and more importantly , Qadhafi has ordered kidnappings and both supported and employed international terrorism against Western nations .	19	19	137	143	bn:00023236n	http://dbpedia.org/resource/State_(polity)	http://babelnet.org/rdf/s00023236n	0.8955224	1.0	0.5555556	BABELFY
185	23574	3	18	0	4098247	QN : Has Libya sponsored acts of terrorism ?	2	2	5	7	bn:01545729n	http://dbpedia.org/resource/Ha_(mythology)	http://babelnet.org/rdf/s01545729n	1.0	0.5	0.083333336	BABELFY
185	23574	3	18	0	4098247	QN : Has Libya sponsored acts of terrorism ?	3	3	9	13	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	1.0	0.6666667	BABELFY
185	23574	3	18	0	4098247	QN : Has Libya sponsored acts of terrorism ?	4	4	15	23	bn:00094165v		http://babelnet.org/rdf/s00094165v	0.0	0.0	0.0	MCS
185	23574	3	18	0	4098247	QN : Has Libya sponsored acts of terrorism ?	5	5	25	28	bn:00001076n	http://dbpedia.org/resource/Act_(document)	http://babelnet.org/rdf/s00001076n	0.0	0.0	0.0	MCS
185	23574	3	18	0	4098247	QN : Has Libya sponsored acts of terrorism ?	7	7	33	41	bn:00001082n	http://dbpedia.org/resource/Terrorism	http://babelnet.org/rdf/s00001082n	0.0	0.0	0.0	MCS
185	23574	1	19	0	4098248	ID:lcch_0017 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	0	0	0	6	bn:00068625n	http://dbpedia.org/resource/Russian_language	http://babelnet.org/rdf/s00068625n	0.9375	0.5625	0.11673152	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	1	1	8	17	bn:00069680n	http://dbpedia.org/resource/Scientist	http://babelnet.org/rdf/s00069680n	1.0	0.25	0.02075227	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	2	2	19	26	bn:00102758a		http://babelnet.org/rdf/s00102758a	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	4	4	33	38	bn:00015634n	http://dbpedia.org/resource/Moscow	http://babelnet.org/rdf/s00015634n	0.8695652	0.3125	0.051880676	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	6	6	43	50	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.94736844	0.375	0.046692606	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	6	7	43	58	bn:00018117n	http://dbpedia.org/resource/Chemical_warfare	http://babelnet.org/rdf/s00018117n	1.0	0.3125	0.04539559	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	7	7	52	58	bn:00080439n	http://dbpedia.org/resource/Warfare	http://babelnet.org/rdf/s00080439n	0.9896907	0.5	0.12451362	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	8	8	60	70	bn:00026695n	http://dbpedia.org/resource/Development_economics	http://babelnet.org/rdf/s00026695n	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	8	9	60	78	bn:00020358n	http://dbpedia.org/resource/Software_engineer	http://babelnet.org/rdf/s00020358n	1.0	0.1875	0.035019454	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	9	9	72	78	bn:00062759n	http://dbpedia.org/resource/Program_management	http://babelnet.org/rdf/s00062759n	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	12	12	90	100	bn:00082494v		http://babelnet.org/rdf/s00082494v	1.0	0.0625	0.0012970169	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	13	13	102	112	bn:00046705n	http://dbpedia.org/resource/Information	http://babelnet.org/rdf/s00046705n	0.78640777	0.5625	0.21011673	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	16	16	119	121	bn:00107267a		http://babelnet.org/rdf/s00107267a	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	17	17	123	132	bn:00020407n	http://dbpedia.org/resource/Contemporary_history	http://babelnet.org/rdf/s00020407n	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	19	19	137	142	bn:00001976n		http://babelnet.org/rdf/s00001976n	1.0	0.125	0.0051880674	BABELFY
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	22	22	156	163	bn:00082412v		http://babelnet.org/rdf/s00082412v	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	22	24	156	169	bn:13603876v		http://babelnet.org/rdf/s13603876v	0.0	0.0	0.0	MCS
185	23574	2	19	0	4098249	Russian scientists familiar with Moscow 's chemical warfare development program have been publicizing information on a new generation of agents , sometimes referred to as `` Novichoks . ''	26	26	174	182	bn:01007403n	http://dbpedia.org/resource/Novichok_agent	http://babelnet.org/rdf/s01007403n	1.0	0.25	0.025940338	BABELFY
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	1	1	6	15	bn:00069680n	http://dbpedia.org/resource/Scientist	http://babelnet.org/rdf/s00069680n	1.0	0.14285715	0.028571429	BABELFY
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	2	2	17	22	bn:00082233v		http://babelnet.org/rdf/s00082233v	0.0	0.0	0.0	MCS
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	5	5	35	43	bn:00054612n	http://dbpedia.org/resource/Meter_(music)	http://babelnet.org/rdf/s00054612n	0.8	0.14285715	0.114285715	BABELFY
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	11	11	65	72	bn:00010473n	http://dbpedia.org/resource/Double_star	http://babelnet.org/rdf/s00010473n	0.0	0.0	0.0	MCS
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	14	14	81	88	bn:00085742v		http://babelnet.org/rdf/s00085742v	0.0	0.0	0.0	MCS
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	16	16	93	102	bn:00083267v		http://babelnet.org/rdf/s00083267v	1.0	0.14285715	0.114285715	BABELFY
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	21	21	119	124	bn:00086448v		http://babelnet.org/rdf/s00086448v	0.0	0.0	0.0	MCS
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	22	22	126	132	bn:00044835n	http://dbpedia.org/resource/Western_(genre)	http://babelnet.org/rdf/s00044835n	1.0	0.14285715	0.028571429	BABELFY
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	23	23	134	142	bn:00026631n		http://babelnet.org/rdf/s00026631n	0.0	0.0	0.0	MCS
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	25	25	148	157	bn:00064837n		http://babelnet.org/rdf/s00064837n	0.0	0.0	0.0	MCS
185	23574	3	19	0	4098250	These scientists report that these compounds , some of which are binaries , were designed to circumvent the CWC and to defeat Western detection and protection measures .	26	26	159	166	bn:00054018n		http://babelnet.org/rdf/s00054018n	0.0	0.0	0.0	MCS
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	0	0	0	10	bn:01614410n	http://dbpedia.org/resource/Furthermore	http://babelnet.org/rdf/s01614410n	0.0	0.0	0.0	MCS
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	4	4	20	26	bn:00085016v		http://babelnet.org/rdf/s00085016v	0.0	0.0	0.0	MCS
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	7	7	39	48	bn:00064594n	http://dbpedia.org/resource/Production_(economics)	http://babelnet.org/rdf/s00064594n	1.0	0.33333334	0.08695652	BABELFY
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	10	10	57	62	bn:00089332v		http://babelnet.org/rdf/s00089332v	0.0	0.0	0.0	MCS
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	12	12	71	80	bn:00100081a		http://babelnet.org/rdf/s00100081a	0.0	0.0	0.0	MCS
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	13	13	82	89	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.8	0.6666667	0.17391305	BABELFY
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	13	14	82	96	bn:00018119n	http://dbpedia.org/resource/Chemical_plant	http://babelnet.org/rdf/s00018119n	1.0	0.6666667	0.17391305	BABELFY
185	23574	4	19	0	4098251	Furthermore , it is claimed that their production can be hidden within commercial chemical plants .	14	14	91	96	bn:00046568n	http://dbpedia.org/resource/Physical_plant	http://babelnet.org/rdf/s00046568n	0.0	0.0	0.0	MCS
185	23574	5	19	0	4098252	QN : Is Russia producing chemical weapons that can be concealed easily ?	4	4	15	23	bn:00088042v		http://babelnet.org/rdf/s00088042v	1.0	0.25	0.032258064	BABELFY
185	23574	5	19	0	4098252	QN : Is Russia producing chemical weapons that can be concealed easily ?	5	5	25	32	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.85714287	0.5	0.09677419	BABELFY
185	23574	5	19	0	4098252	QN : Is Russia producing chemical weapons that can be concealed easily ?	5	6	25	40	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.75	0.24193548	BABELFY
185	23574	5	19	0	4098252	QN : Is Russia producing chemical weapons that can be concealed easily ?	6	6	34	40	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	1.0	0.5	0.12903225	BABELFY
185	23574	5	19	0	4098252	QN : Is Russia producing chemical weapons that can be concealed easily ?	10	10	54	62	bn:00085509v		http://babelnet.org/rdf/s00085509v	0.0	0.0	0.0	MCS
185	23574	5	19	0	4098252	QN : Is Russia producing chemical weapons that can be concealed easily ?	11	11	64	69	bn:00115155r		http://babelnet.org/rdf/s00115155r	0.0	0.0	0.0	MCS
185	23574	1	20	0	4098253	ID:lcch_0018 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	0	0	0	5	bn:00015553n	http://dbpedia.org/resource/Tehran	http://babelnet.org/rdf/s00015553n	0.75949365	0.2	0.016029922	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	1	1	7	15	bn:00085714v		http://babelnet.org/rdf/s00085714v	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	3	3	20	23	bn:00093452v		http://babelnet.org/rdf/s00093452v	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	4	4	25	36	bn:00100315a		http://babelnet.org/rdf/s00100315a	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	5	5	38	47	bn:00064590n		http://babelnet.org/rdf/s00064590n	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	6	6	49	58	bn:00005105n	http://dbpedia.org/resource/Engineering	http://babelnet.org/rdf/s00005105n	0.9022869	0.7	0.11594977	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	8	8	62	69	bn:00086736v		http://babelnet.org/rdf/s00086736v	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	10	10	73	81	bn:00032324n		http://babelnet.org/rdf/s00032324n	1.0	0.15	0.0032059846	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	12	12	85	93	bn:00031322n		http://babelnet.org/rdf/s00031322n	1.0	0.15	0.0024044884	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	14	14	99	107	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.72727275	0.5	0.032059845	BABELFY
